"DATE","TYPE","FROM ACCOUNT","TO ACCOUNT/TO CATEGORY","AMOUNT","CURRENCY","AMOUNT 2","CURRENCY 2","TAGS","NOTES"
"25/04/2023","Expense","Wallet Cash","Food (Whole Foods)","40","PHP","40","PHP","","Tomato 0.5 kg"
"25/04/2023","Expense","Wallet Cash","Food (Whole Foods)","200","PHP","200","PHP","","String Beans x4"
"25/04/2023","Expense","Wallet Cash","Food (Whole Foods)","100","PHP","100","PHP","","Lettuce 490g"
"25/04/2023","Income","EastWest HPL Game Design Corporation","HPL Salary","16011.49","PHP","16011.49","PHP","","Salary "
"25/04/2023","Expense","Wallet Cash","Household  (Rent)","5000","PHP","5000","PHP","","My Share of the Rent"
"25/04/2023","Expense","Wallet Cash","Household  (Rent)","5000","PHP","5000","PHP","","My Share of the Rent"
"24/04/2023","Expense","GCash","Household  (Transaction Fees)","10","PHP","10","PHP","","Kren's Wifi Payment Fee"
"24/04/2023","Expense","GCash","Kren","1500","PHP","1500","PHP","","Pay Kren's Wifi"
"24/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","146.75","PHP","146.75","PHP","","Alaska Powdered Milk 450g"
"24/04/2023","Expense","Wallet Cash","Food (Whole Foods)","44","PHP","44","PHP","","Tomatoes x8"
"24/04/2023","Expense","Wallet Cash","Food (Whole Foods)","40","PHP","40","PHP","","Eggs x4"
"24/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","132","PHP","132","PHP","","Del Monte Pineapple Chunks 227g x4"
"24/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","271.25","PHP","271.25","PHP","","Century Tuna Lite 180g x5"
"24/04/2023","Expense","GCash","Household  (Transaction Fees)","11","PHP","11","PHP","","GCash 1% Cash In Fee"
"24/04/2023","Transfer","Wallet Cash","GCash","1100","PHP","1100","PHP","","GCash Cash In"
"24/04/2023","Expense","Wallet Cash","Transport (Motorcycle Taxi)","98","PHP","98","PHP","","Angkas from Kren's to Home"
"23/04/2023","Expense","Wallet Cash","Food (Junk Food)","56","PHP","56","PHP","",""
"23/04/2023","Expense","Wallet Cash","Food (Junk Food)","40","PHP","40","PHP","","Mountain Dew 1 Bottle"
"23/04/2023","Expense","Wallet Cash","Transport (Commute)","277.5","PHP","277.5","PHP","","Taxi from Mayfield to Kren's "
"23/04/2023","Expense","Wallet Cash","Kren","277.5","PHP","277.5","PHP","","Taxi from Mayfield to Kren's "
"23/04/2023","Expense","GCash","Kren","380","PHP","380","PHP","","Repay for Lunch"
"22/04/2023","Expense","GCash","Kren","99","PHP","99","PHP","","GCash Load"
"21/04/2023","Expense","Wallet Cash","Food (Junk Food)","35","PHP","35","PHP","","Sorbetes"
"21/04/2023","Expense","GCash","Leisure (Video Games)","585","PHP","585","PHP","","Flip Sampler"
"20/04/2023","Expense","Wallet Cash","Health (Medicine)","66.25","PHP","66.25","PHP","","Bonamin x5"
"20/04/2023","Expense","Wallet Cash","Food (Junk Food)","38","PHP","38","PHP","","Mountain Dew"
"20/04/2023","Expense","GCash","Food (Junk Food)","300","PHP","300","PHP","","Greenwich Dinner"
"20/04/2023","Expense","GCash","Kren","299","PHP","299","PHP","","Greenwich"
"20/04/2023","Expense","GCash","Kren","408.2","PHP","408.2","PHP","","Grocery"
"20/04/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Load"
"20/04/2023","Expense","GCash","Transport (Motorcycle Taxi)","95","PHP","95","PHP","","Angkas from Home to Work"
"20/04/2023","Transfer","Kren","GCash","2350","PHP","2350","PHP","","GCash Sent"
"20/04/2023","Expense","Wallet Cash","Food (Junk Food)","35","PHP","35","PHP","","Bread for Chols"
"20/04/2023","Expense","Wallet Cash","Food (Junk Food)","128","PHP","128","PHP","","Pancit Canton x5 + Eggs x4"
"19/04/2023","Transfer","Mudra","Wallet Cash","2000","PHP","2000","PHP","",""
"19/04/2023","Expense","GCash","Pets (Food)","249","PHP","249","PHP","","7x Assorted Wet Food"
"19/04/2023","Expense","GCash","Clothing (Laundry)","205","PHP","205","PHP","","Laundry"
"19/04/2023","Expense","Wallet Cash","Food (Whole Foods)","54","PHP","54","PHP","","Eggs + Kopiko Blanca"
"18/04/2023","Expense","Wallet Cash","Food (Junk Food)","32","PHP","32","PHP","","Pancit Canton x2"
"18/04/2023","Expense","GCash","Transport (Motorcycle Taxi)","86","PHP","86","PHP","","Angkas from Work to Home"
"18/04/2023","Expense","Wallet Cash","Food (Junk Food)","51","PHP","51","PHP","","Karinderia Lunch"
"17/04/2023","Transfer","Kren","GCash","1000","PHP","1000","PHP","","Stuff"
"16/04/2023","Expense","Wallet Cash","Food (Restaurant)","298","PHP","298","PHP","","My Share of Geonbae w/ Kren"
"16/04/2023","Expense","Wallet Cash","Transport (Commute)","36","PHP","36","PHP","","Bus from Kren's to UPTC"
"16/04/2023","Expense","Wallet Cash","Transport (Commute)","70","PHP","70","PHP","","Taxi from Work to Kren's "
"15/04/2023","Expense","Wallet Cash","Gifts (Material)","99","PHP","99","PHP","","Kren's Load"
"15/04/2023","Expense","Wallet Cash","Gifts (Material)","20","PHP","20","PHP","","Kren's Hair Tie"
"15/04/2023","Expense","Wallet Cash","Transport (Commute)","80","PHP","80","PHP","","Taxi from Kren's to Work"
"15/04/2023","Expense","Wallet Cash","Food (Junk Food)","233","PHP","233","PHP","","7/11 with Kren"
"14/04/2023","Expense","GCash","Transport (Commute)","84","PHP","84","PHP","","MRT"
"14/04/2023","Expense","Wallet Cash","Food (Junk Food)","600","PHP","600","PHP","","McDo with Kren and Eren"
"14/04/2023","Expense","Wallet Cash","Transport (Commute)","140","PHP","140","PHP","","Taxi from Home to Kren's "
"13/04/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Data Load"
"13/04/2023","Expense","Wallet Cash","Food (Junk Food)","49","PHP","49","PHP","","Karinderia Lunch"
"12/04/2023","Expense","Wallet Cash","Kren","200","PHP","200","PHP","","Loan"
"11/04/2023","Transfer","EastWest HPL Game Design Corporation","Mudra","2000","PHP","2000","PHP","","Lend Chols Allowance"
"11/04/2023","Expense","Wallet Cash","Pets (Food)","249","PHP","249","PHP","","Assorted Wet Food x7"
"11/04/2023","Expense","Wallet Cash","Clothing (Laundry)","195","PHP","195","PHP","","Laundry "
"11/04/2023","Expense","GCash","Transport (Motorcycle Taxi)","95","PHP","95","PHP","","From Work to Home "
"11/04/2023","Expense","GCash","Food (Junk Food)","114","PHP","114","PHP","","Chocolate Kutsinta"
"11/04/2023","Expense","GCash","Transport (Motorcycle Taxi)","50","PHP","50","PHP","","From Kren's to Work"
"10/04/2023","Expense","Wallet Cash","Food (Junk Food)","22","PHP","22","PHP","","Nestea Lemon Sachet"
"10/04/2023","Expense","GCash","Food (Junk Food)","70","PHP","70","PHP","","My Share of Jollibee Dinner"
"08/04/2023","Expense","Wallet Cash","Kren","450","PHP","450","PHP","","S&R Pizza+Pasta Loan"
"08/04/2023","Expense","Wallet Cash","Food (Junk Food)","550","PHP","550","PHP","","S&R Pizza + Pasta"
"08/04/2023","Expense","Wallet Cash","Food (Junk Food)","39","PHP","39","PHP","","Lucky Me Chicken x3"
"08/04/2023","Expense","Wallet Cash","Food (Whole Foods)","40","PHP","40","PHP","","Eggs x4"
"08/04/2023","Expense","Wallet Cash","Health (Medicine)","40","PHP","40","PHP","","Bioflu x5"
"08/04/2023","Expense","Wallet Cash","Health (Medicine)","27.5","PHP","27.5","PHP","","Neozep x5"
"06/04/2023","Expense","Wallet Cash","Food (Junk Food)","64","PHP","64","PHP","","Kitkat dark"
"06/04/2023","Expense","Wallet Cash","Food (Junk Food)","56","PHP","56","PHP","","Angel's Footlong"
"06/04/2023","Expense","Wallet Cash","Food (Junk Food)","300","PHP","300","PHP","","Angel's X6 Cheeseburgers"
"06/04/2023","Expense","GCash","Gifts (Material)","178","PHP","178","PHP","","Kren's Wall Putty "
"06/04/2023","Expense","GCash","Household  (Internet)","99","PHP","99","PHP","","GCash Weekly Data Load"
"06/04/2023","Expense","Wallet Cash","Food (Junk Food)","232","PHP","232","PHP","","Koko Krunch"
"06/04/2023","Expense","Wallet Cash","Health (Medicine)","110","PHP","110","PHP","","Solmux x10"
"05/04/2023","Expense","Wallet Cash","Transport (Commute)","60","PHP","60","PHP","","My Share of Taxi from Kren's to Home"
"05/04/2023","Transfer","Wallet Cash","EastWest HPL Game Design Corporation","30","PHP","30","PHP","","30 Pesos Change"
"05/04/2023","Expense","Wallet Cash","Food (Junk Food)","518","PHP","518","PHP","","Jollibee w Kren"
"05/04/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","2500","PHP","2500","PHP","","Withdraw for Cash"
"05/04/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","1000","PHP","1000","PHP","","Withdraw for Cash"
"05/04/2023","Expense","EastWest HPL Game Design Corporation","Kren","2000","PHP","2000","PHP","","Paid for Kren's Gym"
"05/04/2023","Expense","EastWest HPL Game Design Corporation","Health (Exercise)","2000","PHP","2000","PHP","","Anytime Fitness Membership 1 month"
"05/04/2023","Expense","EastWest HPL Game Design Corporation","Food (Junk Food)","600","PHP","600","PHP","","Brownies"
"05/04/2023","Expense","EastWest HPL Game Design Corporation","Kren","400","PHP","400","PHP","","Brownies"
"05/04/2023","Income","EastWest HPL Game Design Corporation","HPL Salary","13470","PHP","13470","PHP","","Salary"
"05/04/2023","Expense","GCash","Transport (Motorcycle Taxi)","95","PHP","95","PHP","","From Home to Work"
"04/04/2023","Expense","GCash","Transport (Motorcycle Taxi)","87","PHP","87","PHP","","From Work to Home"
"04/04/2023","Expense","GCash","Transport (Motorcycle Taxi)","95","PHP","95","PHP","","Angkas from Home to Work"
"03/04/2023","Expense","Wallet Cash","Food (Junk Food)","62","PHP","62","PHP","","Mars Bar"
"03/04/2023","Expense","Wallet Cash","Pets (Food)","119","PHP","119","PHP","","Fresh Milk for Miho 1L"
"03/04/2023","Expense","Wallet Cash","Food (Junk Food)","290","PHP","290","PHP","","Chowking - Siomai Chao Fan x2 with Kren"
"03/04/2023","Transfer","Kren","Wallet Cash","500","PHP","500","PHP","","Borrow for Tonight"
"03/04/2023","Transfer","GCash","Mudra","1420","PHP","1420","PHP","","Balancing Out My Share"
"03/04/2023","Transfer","GCash","Mudra","3580","PHP","3580","PHP","","Ate's Share of Mudra's 10k"
"03/04/2023","Transfer","Ate Tiara","GCash","1420","PHP","1420","PHP","","Balance Out Ate's Debt"
"03/04/2023","Expense","GCash","Household  (Rent)","5000","PHP","5000","PHP","","My Share of the Rent"
"03/04/2023","Transfer","Mudra","GCash","10000","PHP","10000","PHP","","My 5k + Ate's 5k"
"02/04/2023","Expense","GCash","Health (Hygiene)","98","PHP","98","PHP","","2x Paper Towel"
"02/04/2023","Expense","GCash","Health (Hygiene)","39.5","PHP","39.5","PHP","","1x Cotton Buds"
"02/04/2023","Expense","GCash","Food (Packaged Foods)","93.68","PHP","93.68","PHP","","1x 800g Oatmeal"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","49.32","PHP","49.32","PHP","","1x 800g Oatmeal"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","108.5","PHP","108.5","PHP","","2x Can Tuna "
"02/04/2023","Expense","GCash","Food (Packaged Foods)","95.25","PHP","95.25","PHP","","1x Baby Powder"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","183.4","PHP","183.4","PHP","","2x Milk"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","318.78","PHP","318.78","PHP","","1kg Chicken Breast Fillet"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","140","PHP","140","PHP","","3pcs Mango"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","100","PHP","100","PHP","","3pcs Apple"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","50","PHP","50","PHP","","230g String Beans "
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","77","PHP","77","PHP","","12 pcs Tomato"
"02/04/2023","Expense","Wallet Cash","Food (Packaged Foods)","90","PHP","90","PHP","","500g Lettuce"
"01/04/2023","Expense","Wallet Cash","Gadgets","145","PHP","145","PHP","","2x AAA batteries "
"01/04/2023","Income","Wallet Cash","Discovery","11","PHP","11","PHP","","Found"
"01/04/2023","Expense","GCash","Software (Subscriptions)","159","PHP","159","PHP","","YouTube Premium "
"31/03/2023","Expense","Wallet Cash","Food (Restaurant)","100","PHP","100","PHP","","My Share of Samgyup"
"31/03/2023","Expense","Wallet Cash","Kren","500","PHP","500","PHP","","Kren's Samgyup Treat"
"31/03/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","1000","PHP","1000","PHP","","Withdraw more Cash"
"31/03/2023","Expense","Wallet Cash","Pets (Food)","354","PHP","354","PHP","","10x Assorted Brit Premium"
"31/03/2023","Transfer","Wallet Cash","Ate Tiara","2020","PHP","2020","PHP","","GCash Cash In Straight to Ate's"
"31/03/2023","Transfer","Kren","Wallet Cash","2000","PHP","2000","PHP","","Borrow for Lending Ate"
"31/03/2023","Expense","EastWest HPL Game Design Corporation","Gifts (Charity)","2000","PHP","2000","PHP","","Chols Fare"
"30/03/2023","Transfer","Kren","Wallet Cash","100","PHP","100","PHP","","Kren Repays"
"30/03/2023","Expense","Wallet Cash","Kren","500","PHP","500","PHP","","Kren Borrows"
"30/03/2023","Expense","GCash","Software (Subscriptions)","99","PHP","99","PHP","","Weekly Load for Data and Calls"
"30/03/2023","Expense","Wallet Cash","Transport (Commute)","50","PHP","50","PHP","","Angkas from Kren's to Work"
"28/03/2023","Expense","Wallet Cash","Transport (Commute)","55","PHP","55","PHP","","Joyride from Work to Kren's "
"28/03/2023","Expense","Wallet Cash","Transport (Commute)","95","PHP","95","PHP","","Angkas from Home to Work"
"27/03/2023","Expense","Wallet Cash","Transport (Commute)","90","PHP","90","PHP","","Angkas from Gym to Home"
"27/03/2023","Expense","Wallet Cash","Transport (Commute)","200","PHP","200","PHP","","Taxi from Home to Work to Kren's "
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","300","PHP","300","PHP","","30x Eggs"
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","119","PHP","119","PHP","","Milk for Kren"
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","100","PHP","100","PHP","","3x Orange"
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","90","PHP","90","PHP","","9 pcs Banana"
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","200","PHP","200","PHP","","Apples 6x "
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","240","PHP","240","PHP","","Mango 6 pcs"
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","80","PHP","80","PHP","","1kg Tomato 14x"
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","80","PHP","80","PHP","","430 g Lettuce "
"27/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","200","PHP","200","PHP","","4x Sitaw 1400g"
"27/03/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","2000","PHP","2000","PHP","","Withdraw for Groceries "
"26/03/2023","Expense","Wallet Cash","Health (Hygiene)","253","PHP","253","PHP","","Can Opener + Measuring Cups"
"26/03/2023","Expense","Wallet Cash","Food (Junk Food)","270","PHP","270","PHP","","Black Scoop x2"
"26/03/2023","Transfer","Kren","Wallet Cash","1000","PHP","1000","PHP","","Borrow from Kren"
"26/03/2023","Expense","Wallet Cash","Kren","180","PHP","180","PHP","","Taxi Pay"
"26/03/2023","Transfer","Ate Tiara","Wallet Cash","600","PHP","600","PHP","","Early Repay"
"26/03/2023","Expense","Wallet Cash","Food (Junk Food)","200","PHP","200","PHP","","4x 180mL Dutch Mill"
"26/03/2023","Expense","Wallet Cash","Health (Hygiene)","50","PHP","50","PHP","","Modess"
"26/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","200","PHP","200","PHP","","1x 330g Koko Krunch"
"26/03/2023","Expense","Wallet Cash","Health (Hygiene)","100","PHP","100","PHP","","1x Bottle Alcohol"
"26/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","150","PHP","150","PHP","","2x 1L - Canola Oil"
"26/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","150","PHP","150","PHP","","800g - Quaker Oats"
"26/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","200","PHP","200","PHP","","5x Tuna Lite"
"26/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","200","PHP","200","PHP","","4x Cans Pineapple"
"26/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","200","PHP","200","PHP","","1kg Chicken Breast Fillet"
"26/03/2023","Expense","Wallet Cash","Clothing (Laundry)","200","PHP","200","PHP","","Weekly Laundry"
"25/03/2023","Expense","Wallet Cash","Transport (Commute)","98","PHP","98","PHP","","Angkas from Kren's to Home"
"25/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","75.75","PHP","75.75","PHP","","Water+Gatorade Watsons"
"25/03/2023","Expense","Wallet Cash","Gifts (Material)","550","PHP","550","PHP","","Kren's Sonic Mug"
"25/03/2023","Expense","Wallet Cash","Food (Restaurant)","500","PHP","500","PHP","","Marugame 2 Meals"
"25/03/2023","Expense","Wallet Cash","Transport (Commute)","220","PHP","220","PHP","","Taxi from Home to Kren's "
"24/03/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","3000","PHP","3000","PHP","","Withdraw"
"24/03/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","69","PHP","69","PHP","","For Easy"
"24/03/2023","Transfer","GCash","Mudra","5000","PHP","5000","PHP","","Mudra Borrow"
"24/03/2023","Expense","GCash","Software (Subscriptions)","143.54","PHP","143.54","PHP","","GCash Cash In Fee"
"24/03/2023","Transfer","EastWest HPL Game Design Corporation","GCash","6000","PHP","6000","PHP","","GCash Cash In"
"24/03/2023","Expense","Wallet Cash","Transport (Commute)","150","PHP","150","PHP","","Taxi from Work to Home"
"24/03/2023","Expense","Wallet Cash","Food (Junk Food)","180","PHP","180","PHP","","Krizzel's Graham Balls x2"
"24/03/2023","Transfer","EastWest HPL Game Design Corporation","Wallet Cash","1000","PHP","1000","PHP","","Withdraw for Cash"
"24/03/2023","Income","EastWest HPL Game Design Corporation","HPL Salary","15069","PHP","15069","PHP","","Salary"
"23/03/2023","Expense","GCash","Food (Packaged Foods)","50","PHP","50","PHP","","My Share of Tofu"
"23/03/2023","Expense","GCash","Transport (Commute)","84","PHP","84","PHP","","Angkas from Work to Home "
"23/03/2023","Expense","Wallet Cash","Food","119","PHP","119","PHP","","Tuna x2"
"23/03/2023","Expense","GCash","Transport (Commute)","95","PHP","95","PHP","","Angkas from Work to Home"
"22/03/2023","Expense","Wallet Cash","Transport (Commute)","86","PHP","86","PHP","","Angkas from Work to Home"
"22/03/2023","Expense","Wallet Cash","Health (Hygiene)","35","PHP","35","PHP","","Robinson's Eco Bag"
"22/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","238","PHP","238","PHP","","Century Tuna x4"
"22/03/2023","Expense","Wallet Cash","Food (Packaged Foods)","144","PHP","144","PHP","","Pineapple Chunks x4"
"22/03/2023","Expense","Wallet Cash","Food (Junk Food)","42","PHP","42","PHP","","Pancit Canton Chilimansi x3"
